4.176461725137803871e-13 -1.929925461099931761e-03 -3.859910231756819715e-03 -5.790013629137880785e-03 -7.720294987721677826e-03 -9.650813667334593240e-03 -1.158162906161372754e-02 -1.351280060648142600e-02 -1.544438778863446715e-02 -1.737645015405072865e-02 -1.930904731651646861e-02 -2.124223896617688859e-02 -2.317608487811332815e-02 -2.511064492094985945e-02 -2.704597906549219971e-02 -2.898214739340234519e-02 -3.091921010591161881e-02 -3.285722753257547257e-02 -3.479626014007285856e-02 -3.673636854105384597e-02 -3.867761350303784013e-02 -4.062005595736670888e-02 -4.256375700821481839e-02 -4.450877794166020751e-02 -4.645518023482002323e-02 -4.840302556505297199e-02 -5.035237581923336647e-02 -5.230329310309878021e-02 -5.425583975067612558e-02 -5.621007833378893759e-02 -5.816607167164974945e-02 -6.012388284054110549e-02 -6.208357518358895155e-02 -6.404521232063248304e-02 -6.600885815819389213e-02 -6.797457689955203886e-02 -6.994243305492446605e-02 -7.191249145176097091e-02 -7.388481724515398585e-02 -7.585947592836896070e-02 -7.783653334349956154e-02 -7.981605569225236341e-02 -8.179810954686481117e-02 -8.378276186116166702e-02 -8.577007998175420478e-02 -8.776013165938729987e-02 -8.975298506043899449e-02 -9.174870877857771445e-02 -9.374737184658220313e-02 -9.574904374832932108e-02 -9.775379443095549847e-02 -9.976169431719647540e-02 -1.017728143179118944e-01 -1.037872258447997964e-01 -1.058050008233074463e-01 -1.078262117057440517e-01 -1.098509314846018436e-01 -1.118792337060920961e-01 -1.139111924839014967e-01 -1.159468825131782649e-01 -1.179863790847505700e-01 -1.200297580995886432e-01 -1.220770960835153018e-01 -1.241284702021731440e-01 -1.261839582762553646e-01 -1.282436387970097014e-01 -1.303075909420211009e-01 -1.323758945912840990e-01 -1.344486303435711017e-01 -1.365258795331076858e-01 -1.386077242465607873e-01 -1.406942473403531291e-01 -1.427855324583101326e-01 -1.448816640496501384e-01 -1.469827273873292872e-01 -1.490888085867505541e-01 -1.511999946248464843e-01 -1.533163733595495071e-01 -1.554380335496594046e-01 -1.575650648751198979e-01 -1.596975579577167847e-01 -1.618356043822104517e-01 -1.639792967179156125e-01 -1.661287285407412329e-01 -1.682839944557046608e-01 -1.704451901199348640e-01 -1.726124122661781279e-01 -1.747857587268226986e-01 -1.769653284584575270e-01 -1.791512215669812669e-01 -1.813435393332780421e-01 -1.835423842394784122e-01 -1.857478599958216903e-01 -1.879600715681396250e-01 -1.901791252059799597e-01 -1.924051284713894083e-01 -1.946381902683767817e-01 -1.968784208730786633e-01 -1.991259319646459525e-01 -2.013808366568782537e-01 -2.036432495306276791e-01 -2.059132866669952100e-01 -2.081910656813474314e-01 -2.104767057581764245e-01 -2.127703276868340709e-01 -2.150720538981647223e-01 -2.173820085020679305e-01 -2.197003173260194675e-01 -2.220271079545844961e-01 -2.243625097699512849e-01 -2.267066539935246594e-01 -2.290596737286070550e-01 -2.314217040042110263e-01 -2.337928818200329384e-01 -2.361733461926349142e-01 -2.385632382028683163e-01 -2.409627010445852535e-01 -2.433718800746813016e-01 -2.457909228645124566e-01 -2.482199792527372550e-01 -2.506592013996302715e-01 -2.531087438429183711e-01 -2.555687635551957548e-01 -2.580394200029686447e-01 -2.605208752073907008e-01 -2.630132938067470394e-01 -2.655168431207509117e-01 -2.680316932167165489e-01 -2.705580169776758970e-01 -2.730959901725115158e-01 -2.756457915281757542e-01 -2.782076028040774696e-01 -2.807816088687112854e-01 -2.833679977786164872e-01 -2.859669608597498192e-01 -2.885786927913655542e-01 -2.912033916924949284e-01 -2.938412592111246946e-01 -2.964925006161790444e-01 -2.991573248924130346e-01 -3.018359448383254873e-01 -3.045285771672180952e-01 -3.072354426115150305e-01 -3.099567660304768379e-01 -3.126927765214432275e-01 -3.154437075347437669e-01 -3.182097969924258529e-01 -3.209912874109552283e-01 -3.237884260280481374e-01 -3.266014649338077058e-01 -3.294306612063431228e-01 -3.322762770520540365e-01 -3.351385799507799468e-01 -3.380178428060191531e-01 -3.409143441004293673e-01 -3.438283680568440248e-01 -3.467602048050298369e-01 -3.497101505544481514e-01 -3.526785077732735307e-01 -3.556655853739484341e-01 -3.586716989055652727e-01 -3.616971707533774838e-01 -3.647423303457648647e-01 -3.678075143689902848e-01 -3.708930669900999400e-01 -3.739993400883493413e-01 -3.771266934955465056e-01 -3.802754952457286786e-01 -3.834461218346186251e-01 -3.866389584893161757e-01 -3.898543994487255748e-01 -3.930928482552289438e-01 -3.963547180581585838e-01 -3.996404319296444907e-01 -4.029504231934500358e-01 -4.062851357674461261e-01 -4.096450245204076857e-01 -4.130305556438578773e-01 -4.164422070397368891e-01 -4.198804687247018608e-01 -4.233458432519361381e-01 -4.268388461513736298e-01 -4.303600063893282535e-01 -4.339098668485529275e-01 -4.374889848298401107e-01 -4.410979325763288994e-01 -4.447372978217721817e-01 -4.484076843640843468e-01 -4.521097126655926335e-01 -4.558440204814920849e-01 -4.596112635181179296e-01 -4.634121161227472974e-01 -4.672472720067639695e-01 -4.711174450041455963e-01 -4.750233698673616556e-01 -4.789658031029258578e-01 -4.829455238489973601e-01 -4.869633347975960147e-01 -4.910200631641898350e-01 -4.951165617075986569e-01 -4.992537098033892340e-01 -5.034324145741621015e-01 -5.076536120803876173e-01 -5.119182685757341922e-01 -5.162273818311147178e-01 -5.205819825320319172e-01 -5.249831357541282495e-01 -5.294319425222693276e-01 -5.339295414588893784e-01 -5.384771105278028935e-01 -5.430758688801973211e-01 -5.477270788100645493e-01 -5.524320478269592050e-01 -5.571921308546137208e-01 -5.620087325647009635e-01 -5.668833098558117012e-01 -5.718173744886319021e-01 -5.768124958892569820e-01 -5.818703041336671378e-01 -5.869924931275773972e-01 -5.921808239971920740e-01 -5.974371287078359405e-01 -6.027633139290689002e-01 -6.081613651666448739e-01 -6.136333511837041010e-01 -6.191814287357572111e-01 -6.248078476465123154e-01 -6.305149562543157504e-01 -6.363052072620705157e-01 -6.421811640269040611e-01 -6.481455073297148761e-01 -6.542010426690355596e-01 -6.603507081285037161e-01 -6.665975828726785624e-01 -6.729448963321026378e-01 -6.793960381454623443e-01 -6.859545689345425412e-01 -6.926242319966181560e-01 -6.994089660089914950e-01 -7.063129188519636781e-01 -7.133404626695724060e-01 -7.204962103024679099e-01 -7.277850332444109061e-01 -7.352120812935154515e-01 -7.427828040919708386e-01 -7.505029747739255797e-01 -7.583787159712170878e-01 -7.664165284612950435e-01 -7.746233227818299927e-01 -7.830064541831437408e-01 -7.915737613438382780e-01 -8.003336093382841243e-01 -8.092949374185176570e-01 -8.184673122596710648e-01 -8.278609874195079765e-01 -8.374869698818867558e-01 -8.473570946942040605e-01 -8.574841088739866279e-01 -8.678817659543436314e-01 -8.785649327671010145e-01 -8.895497103320821886e-01 -9.008535710375374927e-01 -9.124955146670353789e-01 -9.244962462586258090e-01 -9.368783792780923658e-01 -9.496666681515752995e-01 -9.628882748297613592e-01 -9.765730747302124870e-01 -9.907540080908582292e-01 -1.005467483396521589e+00 -1.020753839987069922e+00 -1.036657877006125217e+00 -1.053229455147415283e+00 -1.070524175623914775e+00 -1.088604136504262909e+00 -1.107538758598653139e+00 -1.127405659244471892e+00 -1.148291529381031406e+00 -1.170292932512888795e+00 -1.193516887068836185e+00 -1.218081007968852658e+00 -1.244112859551564254e+00 -1.271748002614315087e+00 -1.301126003367166994e+00 -1.332383432604332008e+00 -1.365642683323393891e+00 -1.400995412724829858e+00 -1.438479812859837281e+00 -1.478052075187152203e+00 -1.519554668547048015e+00 -1.562687412960000133e+00 -1.606991001119037588e+00 -1.651854560385753290e+00 -1.696556178355988154e+00 -1.740336206104774464e+00 -1.782489656940587475e+00 -1.822453011282417989e+00 -1.859860095496135068e+00 -1.894553480213590380e+00 -1.926555365187980540e+00 -1.956014902332189997e+00 -1.983151638396111638e+00 -2.008209052399148042e+00 -2.031423737947117392e+00 -2.053009264040994264e+00 -2.073150667957897486e+00 -2.092005176778966469e+00 -2.109705751690566622e+00 -2.126365340682291549e+00 -2.142080781510462106e+00 -2.156935979029314332e+00 -2.171004341709390051e+00 -2.184350608468372812e+00 -2.197032225300143971e+00 -2.209100407840882241e+00 -2.220600988658189223e+00 -2.231575114210563537e+00 -2.242059831744887877e+00 -2.252088590717564731e+00 -2.261691674369809668e+00 -2.270896572376136291e+00 -2.279728303082402263e+00 -2.288209692515394078e+00 -2.296361616413245876e+00 -2.304203210709615757e+00 -2.311752055127549887e+00 -2.319024333813315852e+00 -2.326034976296650569e+00 -2.332797781521372293e+00 -2.339325527249469072e+00 -2.345630066789703871e+00 -2.351722414718286913e+00 -2.357612823025731608e+00 -2.363310848925496810e+00 -2.368825415387259881e+00 -2.374164865306463756e+00 -2.379337010089973337e+00 -2.384349173325355231e+00 -2.389208230107191966e+00 -2.393920642516544905e+00 -2.398492491686388117e+00 -2.402929506833428874e+00 -2.407237091592004052e+00 -2.411420347946281684e+00 -2.415484098021159376e+00 -2.419432903959281678e+00 -2.423271086082049663e+00 -2.427002739506498141e+00 -2.430631749368350025e+00 -2.434161804784499505e+00 -2.437596411674631369e+00 -2.440938904551199329e+00 -2.444192457377465377e+00 -2.447360093584135310e+00 -2.450444695325302291e+00 -2.453449012044091937e+00 -2.456375668408269153e+00 -2.459227171666845457e+00 -2.462005918471690702e+00 -2.464714201204096344e+00 -2.467354213845546429e+00 -2.469928057434026325e+00 -2.472437745149774990e+00 -2.474885207073736826e+00 -2.477272294653829032e+00 -2.479600784896946575e+00 -2.481872384282994837e+00 -2.484088732385080434e+00 -2.486251405197387854e+00 -2.488361918230634906e+00 -2.490421729511564042e+00 -2.492432242623472405e+00 -2.494394809661582446e+00 -2.496310733188866315e+00 -2.498181264749261388e+00 -2.500007595297985219e+00 -2.501790830771501106e+00 -2.503531945763527222e+00 -2.505231713382309433e+00 -2.506890626065291894e+00 -2.508508861813594670e+00 -2.510086433998609756e+00 -2.511623826612836119e+00 -2.513123711814994277e+00 -2.514594816887027129e+00 -2.516059602090231273e+00 -2.517567738517268783e+00 -2.519216203348686900e+00 -2.521171608953980847e+00 -2.523678981327480919e+00 -2.527029946918578851e+00 -2.531476884017186180e+00 -2.537134232699905123e+00 -2.543938638585461653e+00 -2.551653582986463942e+00 -2.559789445382138151e+00 -2.567322611164305712e+00 -2.572139911887049823e+00 -2.570060314025342851e+00 -2.553668563356395804e+00 -2.514384017174096098e+00 -2.454473671140166235e+00 -2.393296776645261303e+00 -2.345115835096323931e+00 -2.309966204887598185e+00 -2.289627527608907087e+00 -2.350055386912785149e+00 -2.718979232685195147e+00 -2.773070042709071981e+00 -2.784712825816820558e+00 -2.795081088184743656e+00 -2.804723486669735255e+00 -2.813765637155014598e+00 -2.063504928094251678e+00 -2.041535901565524558e+00 -2.019987218687539610e+00 -1.998796803181190684e+00 -1.977930572483706850e+00 -1.957231671855336641e+00 -1.936861872725130551e+00 -1.919469046575643878e+00 -1.904575718315634214e+00 -1.852645847074402718e+00 -1.922636964203244814e+00 -2.895429398640335883e+00 -2.890186029174449445e+00 -2.872638947511173324e+00 -2.912857373823737106e+00 -2.913650158351811736e+00 -2.875409289833077420e+00 -2.885231219252694768e+00 -2.905318893398907587e+00 -2.935610964583599269e+00 -2.941185714878359114e+00 -2.899950927517779053e+00 -2.759056082678674304e+00 -1.092012732609033865e+00 -2.384115396292664002e+00 -1.895626899392719666e+00 -2.915543377131960767e+00 -2.622251740741047943e+00 -2.209114155245347710e+00 2.733229670711936787e+00 2.727093814924166804e+00 -5.095122389086894632e-01 -7.191605778401535254e-01 -3.094518904998688758e+00 2.712654372061734431e+00 2.711491268506432739e+00 2.711269554259175596e+00 -3.031112387082285586e+00 2.715382980895054921e+00 -2.208380451796873700e+00 2.713025138485070986e+00 -2.410798708400193391e+00 -2.425507338863896578e+00 2.735872917129068327e+00 2.743604672714082593e+00 -2.473587705215243737e+00 -2.490281240346944092e+00 -2.508829154448638743e+00 -2.552598808026595556e+00 -2.633171658194333631e+00 -2.644268671058994880e+00 -1.237612411173407478e+00 -2.624161387618273444e+00 -2.708888727263825569e+00 9.553066321008805151e-01 -2.803929899696083083e+00 -9.173422964953399372e-01 -1.659676825062115224e+00 -2.003799576353966216e+00 -2.717249605556489200e+00 9.994888995674764409e-01 -2.365237139615644857e+00 -1.629847540498251313e+00 -2.985087609430442157e+00 3.059042771087072232e+00 -1.235928815821654814e+00 -1.422165274734780382e+00 -1.027846995563229893e+00 -2.898627720929970675e+00 -1.684254467088096563e+00 3.134069003744677673e+00 -2.239272979907755978e+00 -8.805224049593399771e-01 -1.730330143680726573e+00 3.108744192571168963e+00 2.274799294353433865e+00 -5.418664311433566416e-01 2.858427581754059865e+00 -3.114010357043298427e+00 3.086025584378036868e+00 2.895810868226687429e+00 2.265490491132495343e+00 2.955405087871294967e+00 2.867425608739163856e+00 7.916831323546064114e-01 1.391864995149898920e+00 -1.883786935696039277e+00 2.299200589657016902e+00 -2.519527299702091661e+00 2.270883213127288247e+00 2.830162639547916026e+00 2.580035348575507204e+00 2.677891869765118393e+00 2.361973159138801126e+00 2.845299856969119023e+00 2.781778317254686606e+00 2.596799063854979384e+00 2.444418591023515663e+00 2.761879202494298635e+00 2.588880206350049562e+00 2.606572187385415518e+00 2.687199183819195092e+00 2.662735566485292971e+00 2.643548024888674242e+00 2.630433145077090362e+00 2.613455117536423788e+00 2.492123055964886369e+00 2.320248749155946921e+00 2.186334350000137761e+00 2.091068165530974188e+00 2.021380690832557558e+00 1.967801172029484569e+00 1.924657169394892842e+00 1.888608890287243547e+00 1.857636826293684873e+00 1.830469964189805454e+00 1.806272944220316479e+00 1.784472906678865600e+00 1.764661153415036710e+00 1.746535556942179213e+00 1.729865722372118997e+00 1.714471209333586765e+00 1.700207465946946384e+00 1.686956449560328641e+00 1.674620179902212236e+00 1.663116181974706009e+00 1.652374183190021162e+00 1.642333666860886110e+00 1.632942025445401235e+00 1.624153142825882190e+00 1.615926289075477751e+00 1.608225248177413746e+00 1.601017628806313597e+00 1.594274338144922920e+00 1.587969235698938109e+00 1.582079035394457378e+00 1.576583598029617672e+00 1.571466861798529013e+00 1.566718806738446546e+00 1.562339050811295094e+00 1.558342941095248291e+00 1.554771338542182191e+00 1.551705691004453325e+00 1.549290406445028134e+00 1.547764858997801252e+00 1.547507285382991205e+00 1.549091641415018206e+00 1.553354581478421093e+00 1.561459861583974762e+00 1.574926375497905262e+00 1.595549167408491398e+00 1.625099619019677366e+00 1.664696287254230356e+00 1.713912788032061485e+00 1.770108391451675312e+00 1.828812151715397016e+00 1.885480161795216159e+00 1.937511676603789645e+00 1.984795834464404329e+00 2.028524003176121138e+00 2.069706167116999840e+00 2.108760783715744935e+00 2.146510898117635513e+00 2.186124573343902977e+00 2.234402627551956400e+00 2.298748745353294431e+00 2.377727308781656390e+00 2.456463254992915513e+00 2.523134289440579270e+00 2.583224296906539763e+00 2.643677449213597264e+00 2.706807125691445215e+00 2.818344434943823806e+00 2.697589695490972161e+00 2.564088012994236276e+00 2.951631552817532977e+00 2.801859773983802260e+00 -2.731041016910287667e+00 -1.486826800840666207e+00 -2.538694369971123521e+00 -2.851831656366843326e+00 -2.588384914415510440e+00 -2.792887824729033408e+00 -2.956824615322616534e+00 1.087463066957409463e+00 -2.021555073897450150e+00 2.110201464243638636e+00
