#            time (s)	            H1 strain            H2 strain
  -1.639831829071E+01	  +1.991519765294E+01	  +5.414994274726E+00
  -1.639807415009E+01	  +2.072120206044E+01	  +5.427176806219E+00
  -1.639783000946E+01	  +2.164083516641E+01	  +5.205070249986E+00
  -1.639758586884E+01	  +2.255091913861E+01	  +4.703849302013E+00
  -1.639734172821E+01	  +2.332782494256E+01	  +3.951635133272E+00
  -1.639709758759E+01	  +2.386790029839E+01	  +3.051880365103E+00
  -1.639685344696E+01	  +2.410310036154E+01	  +2.148455788902E+00
  -1.639660930634E+01	  +2.400850103492E+01	  +1.370869437813E+00
  -1.639636516571E+01	  +2.360034271103E+01	  +7.880592713775E-01
  -1.639612102509E+01	  +2.292566198924E+01	  +3.939313434638E-01
  -1.639587688446E+01	  +2.204679667191E+01	  +1.295306691646E-01
  -1.639563274384E+01	  +2.102553668107E+01	  -7.365306425360E-02
  -1.639538860321E+01	  +1.991169339274E+01	  -2.550405150004E-01
  -1.639514446259E+01	  +1.873904449523E+01	  -4.114655394322E-01
  -1.639490032196E+01	  +1.752873792643E+01	  -5.128288740325E-01
  -1.639465618134E+01	  +1.629765982791E+01	  -5.337728422901E-01
  -1.639441204071E+01	  +1.506790577639E+01	  -4.801137788358E-01
  -1.639416790009E+01	  +1.387352989484E+01	  -3.934719986213E-01
  -1.639392375946E+01	  +1.276202919173E+01	  -3.317803923284E-01
  -1.639367961884E+01	  +1.179015605581E+01	  -3.384742160442E-01
  -1.639343547821E+01	  +1.101573023947E+01	  -4.199000004086E-01
  -1.639319133759E+01	  +1.048806828626E+01	  -5.449068498821E-01
  -1.639294719696E+01	  +1.023924308450E+01	  -6.666994272808E-01
  -1.639270305634E+01	  +1.027748061465E+01	  -7.535969048837E-01
  -1.639245891571E+01	  +1.058348884280E+01	  -8.101522361758E-01
  -1.639221477509E+01	  +1.111046674534E+01	  -8.759520907294E-01
  -1.639197063446E+01	  +1.178841026095E+01	  -1.002903215042E+00
  -1.639172649384E+01	  +1.253263968557E+01	  -1.224735833329E+00
  -1.639148235321E+01	  +1.325524934596E+01	  -1.536641688003E+00
  -1.639123821259E+01	  +1.387695818238E+01	  -1.896026019628E+00
  -1.639099407196E+01	  +1.433635034538E+01	  -2.242393262391E+00
  -1.639074993134E+01	  +1.459418276448E+01	  -2.523764516104E+00
  -1.639050579071E+01	  +1.463206254893E+01	  -2.714560445015E+00
  -1.639026165009E+01	  +1.444660016183E+01	  -2.816221830435E+00
  -1.639001750946E+01	  +1.404146699459E+01	  -2.842955659244E+00
  -1.638977336884E+01	  +1.342038393624E+01	  -2.804138826333E+00
  -1.638952922821E+01	  +1.258382584483E+01	  -2.696175683260E+00
  -1.638928508759E+01	  +1.153093252710E+01	  -2.509199512602E+00
  -1.638904094696E+01	  +1.026590004632E+01	  -2.243268507050E+00
  -1.638879680634E+01	  +8.806002157400E+00	  -1.921982592295E+00
  -1.638855266571E+01	  +7.187686045507E+00	  -1.592812154139E+00
  -1.638830852509E+01	  +5.468227008970E+00	  -1.311756400536E+00
  -1.638806438446E+01	  +3.722335485848E+00	  -1.120201796633E+00
  -1.638782024384E+01	  +2.034876121383E+00	  -1.027633881029E+00
  -1.638757610321E+01	  +4.919705211936E-01	  -1.010986640185E+00
  -1.638733196259E+01	  -8.271200606578E-01	  -1.031327539108E+00
  -1.638708782196E+01	  -1.855959464531E+00	  -1.057925299164E+00
  -1.638684368134E+01	  -2.544945231226E+00	  -1.085423326694E+00
  -1.638659954071E+01	  -2.864489096778E+00	  -1.134145319278E+00
  -1.638635540009E+01	  -2.808203588505E+00	  -1.233574443528E+00
  -1.638611125946E+01	  -2.395910624581E+00	  -1.399000381596E+00
  -1.638586711884E+01	  -1.675362859897E+00	  -1.615453233506E+00
  -1.638562297821E+01	  -7.211779839037E-01	  -1.838645310975E+00
  -1.638537883759E+01	  +3.701753712298E-01	  -2.012347178014E+00
  -1.638513469696E+01	  +1.489360124695E+00	  -2.092070185970E+00
  -1.638489055634E+01	  +2.525669797971E+00	  -2.061975815589E+00
  -1.638464641571E+01	  +3.378800799389E+00	  -1.936719602841E+00
  -1.638440227509E+01	  +3.969019601768E+00	  -1.749007147993E+00
  -1.638415813446E+01	  +4.244732314302E+00	  -1.531692673763E+00
  -1.638391399384E+01	  +4.187118850398E+00	  -1.305743075746E+00
  -1.638366985321E+01	  +3.811881960392E+00	  -1.080654908035E+00
  -1.638342571259E+01	  +3.168360481362E+00	  -8.648077704599E-01
  -1.638318157196E+01	  +2.335964977388E+00	  -6.760832574642E-01
  -1.638293743134E+01	  +1.417196057577E+00	  -5.430097941658E-01
  -1.638269329071E+01	  +5.263505030805E-01	  -4.935299962473E-01
  -1.638244915009E+01	  -2.258203208316E-01	  -5.373675460470E-01
  -1.638220500946E+01	  -7.492222147068E-01	  -6.532851425389E-01
  -1.638196086884E+01	  -9.893900192318E-01	  -7.910076819430E-01
  -1.638171672821E+01	  -9.361178032342E-01	  -8.896281778904E-01
  -1.638147258759E+01	  -6.228720215293E-01	  -9.042424389392E-01
  -1.638122844696E+01	  -1.167034810108E-01	  -8.267272910500E-01
  -1.638098430634E+01	  +4.986606043479E-01	  -6.890700788674E-01
  -1.638074016571E+01	  +1.141728578797E+00	  -5.471194091062E-01
  -1.638049602509E+01	  +1.748992802853E+00	  -4.533789087853E-01
  -1.638025188446E+01	  +2.283842995025E+00	  -4.334029786282E-01
  -1.638000774384E+01	  +2.737504983765E+00	  -4.782182697965E-01
  -1.637976360321E+01	  +3.123363936653E+00	  -5.560091619889E-01
  -1.637951946259E+01	  +3.467651204368E+00	  -6.351483593998E-01
